Date,Open,High,Low,Close,Volume
2009-09-18,496.56,500.41,495.53,495.92,165633946
2009-09-21,494.86,494.86,488.08,491.93,77192846
2009-09-22,494.3,498.9,494.3,495.71,71127592
2009-09-23,496.06,499.36,492.9,495.15,74140689
2009-09-24,492.98,497.93,485.9,487.14,90290716
2009-09-25,487.65,488.16,483.77,485.33,74976228
2009-09-28,486.45,498.28,483.29,498.28,91720385
2009-09-29,498.68,500.08,494.76,496.81,85975637
2009-09-30,498.98,499.78,489.82,494.35,100786620
2009-10-01,494.82,498.48,483.82,483.84,86465161
2009-10-02,481.81,482.29,473.91,475.87,100072983
2009-10-05,476.63,479.72,474.21,479.66,67877581
2009-10-06,481.02,493.16,480.99,492.97,92142364
2009-10-07,491.92,496.3,490.9,492.08,74848984
2009-10-08,494.42,499.31,494.42,499.02,90209729
2009-10-09,496.98,501.61,495.73,498.81,70401559
2009-10-12,500.66,507.17,500.59,504.61,76043469
2009-10-13,503.77,504.98,497.28,498.8,74530065
2009-10-14,501.67,510.59,501.57,510.24,118594640
2009-10-15,510.42,511.36,506.07,508.14,102907267
2009-10-16,509.9,512.48,499.43,500.41,111255677
2009-10-19,502.88,509.31,502.88,509.26,78993914
2009-10-20,510.48,511.75,504.98,505.9,82729842
2009-10-21,507.69,509.08,499.18,507.27,98273178
2009-10-22,505.37,505.37,496.78,500.91,76127300
2009-10-23,503.84,507.97,498.95,499.44,71038447
2009-10-26,502.64,503.8,489.84,490.91,81579241
2009-10-27,492.19,492.73,486.87,489.01,94076444
2009-10-28,489.36,489.65,476,476.03,137696882
2009-10-29,475.74,484.65,473.01,484.6,112998548
2009-10-30,484.38,485.85,469.08,470.69,99407553
2009-11-02,470.37,474.8,467.7,471.76,80081186
2009-11-03,469.67,469.67,461.64,465.3,93704812
2009-11-04,466.66,476.04,466.66,474.01,85208462
2009-11-05,470.13,479.79,466.32,477.29,91628635
2009-11-06,476.02,480.73,472.39,478.58,76437982
2009-11-09,481.58,489.64,481.58,489.55,70728368
2009-11-10,490.15,491.28,486.75,487.64,84364242
2009-11-11,489.55,495.4,489.55,492.52,77691950
2009-11-12,491.44,496.77,489.52,492.13,76057714
2009-11-13,491.91,494.8,488.28,493.83,65125951
2009-11-16,497.03,504.38,496.8,503.92,82371766
2009-11-17,502.48,503.7,500.25,501.48,66295774
2009-11-18,503.56,507.08,501.3,502.54,76229604
2009-11-19,501.99,502.78,493.92,494.84,69297801
2009-11-20,496.79,498.61,489.62,491.35,91468692
2009-11-23,493.74,504.86,493.74,503.36,63835836
2009-11-24,500.34,504.43,498.74,500.59,71435207
2009-11-25,503.36,505.42,499.81,503.32,70558606
2009-11-26,500.81,500.81,486,486.94,89694492
2009-11-27,485.86,495.51,479.72,493.3,84117641
2009-11-30,494.37,496.16,487.53,488.51,85569934
2009-12-01,490.61,501.65,490.61,501.65,85270687
2009-12-02,500.98,504.28,499.52,502.25,80731500
2009-12-03,504.35,508.1,500.26,501.39,86941736
2009-12-04,499.1,508.47,497.57,505.4,84154231
2009-12-07,504.63,505.18,499.67,503.19,61210260
2009-12-08,501.98,505.19,492.89,495.16,78725717
2009-12-09,493.75,496.91,488.43,491.52,71843089
2009-12-10,491.62,498.73,490.64,496.46,62437274
2009-12-11,497.51,503.06,497.51,500.45,73527387
2009-12-14,504.59,506.25,502.36,504.17,62267409
2009-12-15,505.52,506.4,500.34,504.91,66487518
2009-12-16,505.33,512.22,505.06,512.22,87413658
2009-12-17,509.8,511.38,506.79,507.35,76400048
2009-12-18,508.72,511.66,506.2,506.2,151387273
2009-12-21,508.52,513.99,507.49,513.75,65899196
2009-12-22,514.96,517.48,513.88,514.85,60590967
2009-12-23,516.97,518.39,513.97,515.74,42602854
2009-12-28,519.16,519.92,517.05,518.85,29811049
2009-12-29,520.01,521.09,518.88,520.01,36113488
2009-12-30,519.02,519.8,515.26,516.05,26615620
2010-01-04,518.68,523.96,518.68,523.96,65624752
2010-01-05,523.08,525.43,522.3,523.64,75208107
2010-01-06,524.47,525.37,521.01,524.33,66918491
2010-01-07,522.09,524.86,518.9,523.83,82780097
2010-01-08,525.27,526.7,520.54,525.55,87005844
2010-01-11,528.39,530.41,525.28,525.93,78473756
2010-01-12,526.02,527.02,516.06,517.59,96103617
2010-01-13,517.54,520.39,516.08,519.71,83360142
2010-01-14,522.58,523.69,519.47,522.48,91077456
2010-01-15,523.46,525.21,512.26,513.14,115628635
2010-01-18,515.07,516.59,513.04,516.37,57336462
2010-01-19,514.82,521.46,510.05,520.56,80966002
2010-01-20,519.11,520.38,508.8,510.21,89674758
2010-01-21,513.21,514.57,501.52,501.77,105530994
2010-01-22,499.86,500.87,492.21,496.67,127279218
2010-01-25,494.03,497.03,491.57,491.91,88873734
2010-01-26,489.75,495.14,487.48,494.76,107575330
2010-01-27,492.47,495.1,487.98,492.25,103490264
2010-01-28,493.7,498.75,484.26,484.26,117386411
2010-01-29,487.26,493.63,485.5,489.82,109546098
2010-02-01,487.94,495.14,486.53,493.88,81504102
2010-02-02,494.63,499.85,491.46,499.07,86001334
2010-02-03,499.89,501.2,494.9,496.01,93768750
2010-02-04,496.4,497.96,483.22,483.77,115834015
2010-02-05,482.32,482.64,474.42,474.46,151802152
2010-02-08,477.01,479.99,473.57,478.12,96457944
2010-02-09,478.76,482.89,476.6,479.77,94006977
2010-02-10,482.66,487.58,480.84,483.03,94721741
2010-02-11,485.01,486.89,476.69,480.58,89017611
2010-02-12,483.35,485.6,476.89,479.9,82448065
2010-02-15,482.31,483.76,480.26,480.92,41586159
2010-02-16,484.11,487.6,480.16,487.59,74187344
2010-02-17,490.62,495.2,490.31,492.85,86914304
2010-02-18,492.45,496.23,491.05,495.66,90349699
2010-02-19,492.9,499.27,491.19,498.74,89328122
2010-02-22,500.52,500.66,495.97,496.21,65946561
2010-02-23,498.44,499.83,487.68,489.06,90937805
2010-02-24,490.14,491.13,485.88,489.42,84004614
2010-02-25,486.9,492.32,481.19,481.9,101914419
2010-02-26,484.33,488.09,482.13,487.81,88130776
2010-03-01,490.18,497.52,490.18,497.52,79955416
2010-03-02,498.22,503.05,497.23,503.01,79085318
2010-03-03,501.87,507.33,500.87,506.8,82396439
2010-03-04,503.87,507.38,503.06,505.31,75318864
2010-03-05,506.98,512.44,506.67,512.32,83180481
2010-03-08,513.22,513.77,511.43,512.28,67514652
2010-03-09,512.63,513.67,508.83,512.93,67366866
2010-03-10,512.74,518.61,512.03,517.71,75682429
2010-03-11,516.28,519,515.58,517.28,73270101
2010-03-12,518.58,522.13,517.87,518.58,84730055
2010-03-15,518.58,519.02,514.65,515.05,62556149
2010-03-16,517.46,522.08,517.42,520.72,72655041
2010-03-17,523.03,525.64,522.48,525.17,92212326
2010-03-18,524.27,526.36,522.75,523.89,81752030
2010-03-19,525.59,526.43,519.47,521.36,182831457
2010-03-22,519.78,521.73,515.19,521.73,76787484
2010-03-23,521.82,525.44,521.59,524.48,81144081
2010-03-24,525.1,526.96,520.45,526.21,90053586
2010-03-25,526.69,534.29,526.14,533.95,97728569
2010-03-26,533.28,533.89,531.71,532.97,89458005
2010-03-29,534.92,537.27,533.7,535.94,71150103
2010-03-30,538.57,539.68,533.92,534.42,88348325
2010-03-31,533.96,536.31,531.93,535.64,93470379
2010-04-01,537.68,543.01,537.68,543.01,78172217
2010-04-06,544.1,545.95,542.15,545.14,81146607
2010-04-07,544.8,545.54,541.73,542.76,78527249
2010-04-08,540.98,541.35,535.54,538.04,82429884
2010-04-09,541.81,545.2,541.81,544.95,79580228
2010-04-12,547.85,547.96,542.95,544.95,65821844
2010-04-13,544.09,545,540.91,543.25,78729353
2010-04-14,545.73,549.56,545.08,547.77,90756716
2010-04-15,548.43,550.53,545.61,549.08,85306140
2010-04-16,547.11,550.18,538.92,539.97,161661520
2010-04-19,539.47,540.39,536.19,537.88,99984703
2010-04-20,538.16,547.35,538.16,547.21,110762098
2010-04-21,548.06,548.76,544.83,544.83,120182898
2010-04-22,544.4,549.22,537.22,539.11,154554288
2010-04-23,540.68,549.1,539.55,547.31,112564656
2010-04-26,550.47,554.2,550.35,553.57,93301697
2010-04-27,553.51,553.54,538.4,538.4,144385035
2010-04-28,537.17,537.23,525.56,531.25,199015333
2010-04-29,532.52,538.29,530.38,537.15,163093458
2010-04-30,537.94,542.26,532.22,536.2,171505050
2010-05-03,535.11,540.83,532.41,539.22,80110040
2010-05-04,540.31,541.81,524.04,524.84,160114130
2010-05-05,525.38,526.28,517.11,519.6,187290635
2010-05-06,518.16,523.61,513.1,514.84,200445429
2010-05-07,514.34,514.44,494.14,498.22,198685286
2010-05-10,498.36,525.04,498.33,525.02,175999056
2010-05-11,522.61,526.6,517.33,526.3,123532299
2010-05-12,525.96,541.85,523.72,539.44,140489387
2010-05-13,541.07,546.86,540.51,544.9,90110595
2010-05-14,543.43,543.43,525.07,528.06,129107775
2010-05-17,525.67,535.14,525.48,527.98,106211078
2010-05-18,530.04,537.61,529.93,535.48,90887492
2010-05-19,532.97,532.97,520.07,520.77,134555159
2010-05-20,523.75,525.24,502.79,509.49,151218597
2010-05-21,507.99,509.4,495.4,506.54,220466199
2010-05-24,508.89,510.32,498.85,504.87,65679690
2010-05-25,504.12,504.12,487.05,491.62,119755674
2010-05-26,493.57,505.92,493.57,500.41,126999643
2010-05-27,503.01,517.38,503.01,516.27,142528216
2010-05-28,517.55,519.99,515.66,517.13,83270434
2010-05-31,516.11,521.13,516.11,519.01,35039775
2010-06-01,517.26,522.15,507.61,519.88,87499964
2010-06-02,516.59,520.66,510.83,520.06,74956817
2010-06-03,524.12,530.45,524.11,526.75,74123401
2010-06-04,528.72,531.66,515.55,516.75,86354000
2010-06-07,513.27,517.63,509.29,513.22,87050530
2010-06-08,514.33,514.94,504,509.37,123260462
2010-06-09,511.48,520.12,507.5,519.74,88435365
2010-06-10,517.71,529.01,515.06,526.77,98992037
2010-06-11,528.45,529.43,521.22,526.57,95852123
2010-06-14,530.04,534.24,530.04,533.54,76096654
2010-06-15,530.23,539,530.23,537.49,80350145
2010-06-16,539.61,540.06,534.57,538.4,87475655
2010-06-17,537.99,542.51,536.44,541.25,84351334
2010-06-18,541.69,543.79,538.63,541.01,174195257
2010-06-21,543.51,550.38,543.3,547.51,65223993
2010-06-22,544.98,547.54,540.76,545.19,66982918
2010-06-23,541.63,545.49,537.79,539.66,70067251
2010-06-24,541.61,541.94,530.38,531.62,80236584
2010-06-25,532.01,534.51,525.88,527.78,75005082
2010-06-28,529.91,536.05,527.07,535.48,59995864
2010-06-29,531.05,531.05,516.58,517.77,88617961
2010-06-30,519.51,521.93,516.72,518.87,79127689
2010-07-01,514.96,517.54,507.03,509.33,97944815
2010-07-02,511.72,515.25,507.93,507.93,72787081
2010-07-05,509.9,510.1,506.36,506.63,42178577
2010-07-06,508.88,521.89,508.83,517.88,78621833
2010-07-07,514.52,522.1,509.94,521.86,82100087
2010-07-08,524.81,527.13,523.29,525.56,79003039
2010-07-09,527.91,529.27,526.09,528.25,58496683
2010-07-12,529.36,532.77,528.03,529.4,50290182
2010-07-13,529.47,539.55,529.29,538.97,82400330
2010-07-14,540.86,541.98,536.37,540.25,69423229
2010-07-15,538.63,543.47,533.49,535.18,80309845
2010-07-16,535.96,539.96,524.95,526.23,107293059
2010-07-19,525.62,529.41,522.2,523.48,60516710
2010-07-20,526.31,526.5,515.3,519.84,68624094
2010-07-21,523.44,527.99,521.86,522.74,61352511
2010-07-22,521.41,535.93,520.42,535.8,79383899
2010-07-23,534.61,539.8,533.64,538.05,67627156
2010-07-26,540.64,541.16,535.82,541.16,55089966
2010-07-27,543.08,545.7,540.5,541.82,102973702
2010-07-28,543.69,545.2,536.65,539.13,74648337
2010-07-29,540.46,543.29,534.64,535.01,85929819
2010-07-30,534.49,538.36,528.67,535.45,81614427
2010-08-02,538.34,548.37,538.34,547.85,79714185
2010-08-03,546.76,549.37,545.8,549.08,75856623
2010-08-04,547.55,553.27,545.68,551.04,77630327
2010-08-05,550.45,555.31,550.19,551.38,88626802
2010-08-06,553.37,555.83,544.27,545.29,91556597
2010-08-09,549.93,553.3,549.81,553.11,57789451
2010-08-10,551.15,551.49,544.53,547.26,65209884
2010-08-11,543.48,543.48,534.94,535.49,82178236
2010-08-12,534.87,537.12,530.4,533.48,81903326
2010-08-13,535.43,536.46,528.58,531.78,71712592
2010-08-16,533.4,535.83,528.27,532,56004898
2010-08-17,533.17,540.72,533.17,540.32,68358628
2010-08-18,538.69,541.03,536.34,538.91,60826527
2010-08-19,541.28,542.38,529.73,529.93,79056748
2010-08-20,530.72,531.5,523.24,523.56,78958990
2010-08-23,524.61,527.6,522.89,524.13,51278922
2010-08-24,521.36,521.36,511.96,517.11,70037197
2010-08-25,516.29,518.86,509.22,513.65,76533168
2010-08-26,516.32,518.14,514.14,515.44,59688897
2010-08-27,514.54,519.02,510.74,519.01,65479202
2010-08-30,519.9,521.37,514.5,516.24,36631512
2010-08-31,514.72,517.45,509.3,517.45,72532929
2010-09-01,518.41,531.28,513.64,531.06,87686002
2010-09-02,530.25,532.88,528.7,531.49,72366347
2010-09-03,532.61,539.08,531.87,535.66,73173692
2010-09-06,536.75,538.15,536.22,537.41,46118710
2010-09-07,536.05,536.05,531.53,534.17,54534258
2010-09-08,532.89,539.09,529.74,538.03,70682726
2010-09-09,536.81,543.85,535.57,543.12,73933801
2010-09-10,542.2,543.43,540.37,542.85,77341508
2010-09-13,545.29,549,544.25,546.68,75505789
2010-09-14,546.77,548.87,544.37,547.93,82908848
2010-09-15,548.39,548.83,544.26,546.73,73964288
2010-09-16,545.68,548.39,544.98,545.76,79949170
2010-09-17,548.52,551.75,541.51,542.99,182308864
2010-09-20,544.65,550.31,544.02,549.98,74030217
2010-09-21,549.18,553.69,548.71,548.72,94459745
2010-09-22,549.96,550.45,542.27,542.83,98367306
2010-09-23,545.49,547.07,536.15,540.66,85283413
2010-09-24,539.79,550.85,537.82,550.24,94577738
2010-09-27,550.89,552.52,548.23,548.71,73971365
2010-09-28,547.08,551.22,542.25,548.64,88495093
2010-09-29,550.16,552.25,544.88,546.53,89346907
2010-09-30,544.78,553.72,543.19,545.46,100822687
2010-10-01,547.1,550.58,542.59,544.16,102031349
2010-10-04,543.79,543.8,537.35,537.68,74530441
2010-10-05,537.58,545.49,536.44,544.36,86077195
2010-10-06,546.17,550.4,545.97,549.03,93633638
2010-10-07,549.35,552.83,545.91,549.52,79602557
2010-10-08,548.76,551.24,547.22,551.08,81771628
2010-10-11,552.26,554.14,551.32,553.07,56573076
2010-10-12,551.71,553.61,546.59,552.82,77834610
2010-10-13,555.23,565.56,555.23,563.99,105846113
2010-10-14,564.66,568.39,564.45,565.95,85105579
2010-10-15,566.91,570.44,564.86,568.96,109373520
2010-10-18,567.42,572.15,566.37,570.9,69416943
2010-10-19,570.55,572.91,566.75,568.11,81787182
2010-10-20,566.54,571.25,565.56,571.14,72135083
2010-10-21,570.15,579.13,569.64,578.25,84360038
2010-10-22,577.04,579.27,576.34,578.17,65173453
2010-10-25,580.67,583.84,580.46,581.48,67157003
2010-10-26,581.32,581.84,576.72,579.38,83301001
2010-10-27,578.77,580.58,574.43,575.44,97927794
2010-10-28,577.44,581.16,576.34,577.68,90455774
2010-10-29,577.19,580.25,575.59,578.36,84985731
2010-11-01,580.45,584.21,577.64,578.91,66817035
2010-11-02,578.66,583.93,578.43,582.8,66608532
2010-11-03,584.48,585.03,579,580.01,76625892
2010-11-04,582.09,591.18,582.09,589.62,106139807
2010-11-05,590.44,592.39,587.72,591.08,92062236
2010-11-08,590.17,591.47,589.31,590.91,69376182
2010-11-09,589.99,595.92,589.99,594.3,90447758
2010-11-10,592.56,593.74,585.79,588.48,110928566
2010-11-11,589.73,590.74,586.66,588.11,94904644
2010-11-12,586.62,590.69,579.28,589.01,103187058
2010-11-15,587.76,595.11,584.61,593.94,92853453
2010-11-16,591.78,591.78,582.69,582.69,89696677
2010-11-17,582.08,586.26,581.97,585.88,68058658
2010-11-18,588.43,597.45,588.43,597.38,81835918
2010-11-19,598.36,599.11,594.6,598.41,92307211
2010-11-22,600.8,603.48,595.58,596.81,78498884
2010-11-23,594.38,596.88,586.63,586.63,93402459
2010-11-24,589.32,597.61,586.5,596.88,98838346
2010-11-25,597.75,602.63,597.12,602.23,72651423
2010-11-26,599.53,601.36,593.51,599.72,85577973
2010-11-29,600.2,604.58,586.88,586.89,103977210
2010-11-30,589.63,592.19,583.55,586.34,124065929
2010-12-01,589.55,601.91,589.29,601.82,107146854
2010-12-02,603.33,610.94,600.81,610.92,116399878
2010-12-03,610,612.77,607.56,610.41,92735977
2010-12-06,611.94,612.97,609.38,611.9,75415535
2010-12-07,613.75,619.41,613,616.05,95086160
2010-12-08,614.21,616.35,612.06,613.43,87352963
2010-12-09,615.65,617.17,610.44,611.78,121699305
2010-12-10,613.62,616.63,612.59,615.68,79609367
2010-12-13,617.39,619.47,617.13,618.3,66306042
2010-12-14,618.46,618.61,616.68,618.05,67828349
2010-12-15,616.31,618.57,612.79,617.59,87726876
2010-12-16,617.52,618.64,615.3,618.01,70441210
2010-12-17,618.86,619.4,614.46,614.49,149532831
2010-12-20,615.46,621.4,615.44,617.9,68007794
2010-12-21,620.16,623.82,619.89,623.11,64205488
2010-12-22,623.17,623.8,622.5,622.82,52910057
2010-12-23,623.75,623.75,621.19,622.4,40413636
2010-12-27,622.68,622.86,613.13,615.06,42193820
2010-12-28,615.83,616.48,614.02,615.38,31641532
2010-12-29,616.83,618.34,616.31,617.51,34912034
2010-12-30,617.68,618.48,609.91,611.3,35779265
2011-01-03,613.12,620.98,613.12,618.56,58068281
2011-01-04,617.67,621.48,615.67,617.35,79460870
2011-01-05,616.71,616.71,605.7,613.47,110867820
2011-01-06,614.46,621.93,614.46,616.55,81907666
2011-01-07,617.51,618.94,613.74,614.23,80057771
2011-01-10,613.2,613.56,604.43,606.01,79566325
2011-01-11,606.67,615.15,606.42,614.44,98513146
2011-01-12,615.75,625.45,615.75,625.25,107397746
2011-01-13,625.98,626.5,622.31,625.22,119940016
2011-01-14,623.98,625.7,619.97,625.2,109832852
2011-01-17,625.29,626.15,623.19,625.1,66776280
2011-01-18,625.35,631.63,625.35,630.74,99956486
2011-01-19,632.33,632.39,624.76,625.22,102146958
2011-01-20,624.66,624.91,617.68,618.87,131893578
2011-01-21,620.47,627.17,619.11,622.07,149534094
2011-01-24,624.27,624.3,616.63,622.06,128016282
2011-01-25,622.64,624.82,620.28,621.13,132273471
2011-01-26,622.47,630.35,622.47,628.29,102647649
2011-01-27,627.84,632.58,627.62,630.68,104028774
2011-01-28,630.11,632.65,626.41,626.41,88938314
2011-01-31,625.46,626.08,620.08,623.85,84828598
2011-02-01,627.21,633.35,626.45,633.12,103078400
2011-02-02,633.41,636.71,630.86,632.47,107114052
2011-02-03,632.15,633.77,629.17,633.43,95703472
2011-02-04,634.68,636.03,633.14,635.52,83178536
2011-02-07,635.54,641.89,635.54,641.81,88515874
2011-02-08,641.49,645.66,641.09,645.53,99572747
2011-02-09,645.06,648.03,644.59,645.27,81634793
2011-02-10,645.02,646.2,640.52,646.2,97349860
2011-02-11,645.15,650.45,641.57,648.95,92095334
2011-02-14,651.31,653.48,650.18,651.54,74596500
2011-02-15,651.34,653.11,649.33,651.2,94583563
2011-02-16,652.14,654.17,651.21,652.47,117503067
2011-02-17,653.52,653.94,648.2,651.39,100830003
2011-02-18,652.54,653.1,648.97,653.1,115260678
2011-02-21,651.61,654.09,643.13,643.9,88232454
2011-02-22,642.04,645.43,637.82,642.99,105006683
2011-02-23,641.92,641.92,630.67,631.66,102167643
2011-02-24,629.88,630.05,622.65,625.45,129761667
2011-02-25,626.71,632.2,625.92,631.56,91462963
2011-02-28,630.55,641.48,629.07,639.16,97102086
2011-03-01,641.57,646.46,633.35,635.75,101387105
2011-03-02,633.59,633.59,626.49,631.59,100912151
2011-03-03,633.53,640.5,632.92,635.28,87116026
2011-03-04,637.15,642.19,629.83,631.46,90675246
2011-03-07,629.26,639.02,627.03,630.49,79576377
2011-03-08,632.88,635.66,624.22,631.18,95636218
2011-03-09,632.06,635.83,627.27,628.93,98531601
2011-03-10,626.42,626.61,619.29,622.27,107444338
2011-03-11,620.64,620.95,613.88,614.93,120551162
2011-03-14,615.48,615.92,603.36,605.12,129515657
2011-03-15,604.43,604.48,572.43,586.83,222034648
2011-03-16,588.24,594.98,575.42,576.24,163548934
2011-03-17,578.82,591.41,577.05,588.8,130936366
2011-03-18,590.52,598.23,590.26,590.35,217159270
2011-03-21,591.37,604.51,591.14,603.58,111154836
2011-03-22,604.09,604.46,598.92,600.22,88353428
2011-03-23,598,602.26,595.21,602.05,84612136
2011-03-24,601.53,613.55,600.89,613.08,92158026
2011-03-25,614.19,617.43,612.35,614.3,72985242
2011-03-28,613.47,616.83,612.01,614.51,74641232
2011-03-29,615.91,615.97,608.76,614.04,80137700
2011-03-30,617.93,624.71,617.86,624.14,94416014
2011-03-31,624.97,626.06,622.97,622.97,88393114
2011-04-01,627.59,635.09,627.23,634.48,98578933
2011-04-04,634.17,636.53,634.17,634.69,74143698
2011-04-05,634.47,635.69,630.8,634.61,93105050
2011-04-06,637.19,639.76,633.16,637.69,93692097
2011-04-07,637.35,638.88,633.85,633.91,95378711
2011-04-08,636.62,638.33,635.27,636.91,89804675
2011-04-11,637.19,637.19,631.73,635.06,90289937
2011-04-12,631.42,632.36,624.83,626.05,119253333
2011-04-13,628.2,634.25,627.84,632.23,119690160
2011-04-14,631.06,632.63,626.2,629.63,85397174
2011-04-15,631.02,633.7,630.06,632.46,125010045
2011-04-18,632.34,632.43,616.7,619.18,108662784
2011-04-19,620.63,623.88,620,620.78,101360993
2011-04-20,624.26,639.23,624.26,638.26,124423339
2011-04-21,641.12,643.64,640.81,642.23,83177512
2011-04-26,641.81,647.9,641.15,647.6,68541810
2011-04-27,648.85,654.03,648.31,652,94020847
2011-04-28,655.79,657.7,653.76,657.39,136906615
2011-04-29,658.22,660.86,656.49,660.86,91477015
2011-05-02,664.08,667.98,662.26,662.27,75914809
2011-05-03,661.52,661.81,655.13,659.71,139533676
2011-05-04,658.92,661.96,647.5,648.92,168199100
2011-05-05,651.5,653,642.52,648.85,168122698
2011-05-06,650.08,659.08,647.52,658.54,157843342
2011-05-09,655.7,658.79,650.68,652.63,106178822
2011-05-10,654.82,662.56,654.13,660.17,89290758
2011-05-11,662.2,665.38,657.52,659.64,110986115
2011-05-12,655.49,655.49,648.09,655.16,136993758
2011-05-13,658.28,660.85,651.61,652.5,97370453
2011-05-16,648.34,651.86,642.66,650.94,99163580
2011-05-17,648.42,649.49,640.08,640.36,98815033
2011-05-18,644.17,646.89,640.75,643.78,79489143
2011-05-19,646.71,653.07,645.05,648.69,92948338
2011-05-20,649.54,653.08,639.12,641.81,144750876
2011-05-23,637.22,637.58,628.15,629.13,102888801
2011-05-24,629.82,635.58,629.82,631.97,90607718
2011-05-25,628.17,634.2,625.73,633.25,122574825
2011-05-26,635.26,636.86,627.04,628.93,120343393
2011-05-27,633.17,636.07,629.91,633.3,85752599
2011-05-30,634.05,636.67,632.67,633.71,44813599
2011-05-31,637.62,646.91,637.62,644.78,129459519
2011-06-01,645.47,646.62,637.27,638.97,99047959
2011-06-02,634.54,634.75,627.4,627.4,63358407
2011-06-03,629.72,631.26,623.25,629.92,84822443
2011-06-06,628.14,630.88,626.06,627.9,69943222
2011-06-07,628.48,632.87,628.04,629.1,75981579
2011-06-08,627.21,627.73,619.66,624.74,91704838
2011-06-09,624.54,635.13,623.29,633.29,89758231
2011-06-10,632.67,634.98,624.4,625.63,91925134
2011-06-13,626.29,629.62,623.08,626.65,42911445
2011-06-14,631.03,638.42,631.03,636.45,82349130
2011-06-15,634.57,636.61,627.41,629.18,89852211
2011-06-16,626.32,628.08,620.42,628.07,108490377
2011-06-17,625.88,636.53,621.76,631.95,195913865
2011-06-20,628.07,631.25,623.74,630.57,73417148
2011-06-21,633.84,642.17,633.61,642.17,89079780
2011-06-22,642.02,644.19,640.46,641.56,83853050
2011-06-23,640.46,640.46,628.67,630.96,95224218
2011-06-24,633.62,641.59,627.67,629.19,105015603
2011-06-27,627.68,630.81,626.06,627.7,75437318
2011-06-28,630.07,633.49,625.29,632.59,98390824
2011-06-29,635.95,645.31,635.95,643.79,104815855
2011-06-30,645.46,651.64,643.71,651.43,92010587
2011-07-01,651.26,656.99,649.77,655.14,91568111
2011-07-04,656.24,658.78,655.72,658.1,57141111
2011-07-05,657.28,660.62,656.78,657.73,75007044
2011-07-06,657.67,658.79,654.35,656.99,87753768
2011-07-07,659.96,664.09,657.97,661.2,94082054
2011-07-08,663.48,665.27,654.25,655.29,101908389
2011-07-11,653.08,653.32,636.62,639.85,111557643
2011-07-12,638.64,639.03,620.26,635.22,148116935
2011-07-13,634.69,644.3,634.61,643.41,96966827
2011-07-14,640.93,642.97,637.01,638.06,86690458
2011-07-15,635.98,641.06,632.04,638.34,113362944
2011-07-18,635.36,635.51,626.76,627.91,94524700
2011-07-19,630.84,638.39,630.49,635.2,93761997
2011-07-20,638.69,641.22,633.87,637.83,91650435
2011-07-21,639.62,645.84,631.21,643.19,114039535
2011-07-22,642.5,648.41,641.91,646.49,83370064
2011-07-25,642.96,649.55,641.1,648.21,68981020
2011-07-26,649.82,651.22,643.93,647.66,83703182
2011-07-27,646.24,646.66,635.89,639.11,97925495
2011-07-28,636.61,637.04,626.56,632.66,119970645
2011-07-29,630.07,632.59,622.59,630.15,102942288
2011-08-01,631.55,640.86,613.91,613.91,112079781
2011-08-02,610.7,612,596.94,598.66,130982252
2011-08-03,597.27,597.29,576.96,584.48,163978832
2011-08-04,585.71,592.32,561.41,563.47,175430554
2011-08-05,563.19,565.42,542.11,548.97,219209273
2011-08-08,545.12,551.48,519.43,520.43,190217193
2011-08-09,518.31,528.66,485.74,522.43,249455161
2011-08-10,523.52,539.23,493.98,498.86,226437985
2011-08-11,499.05,517.81,490.02,515.61,187005781
2011-08-12,513.99,534.76,506.37,533.03,136342062
2011-08-15,535.58,542.93,534.98,535.87,83806726
2011-08-16,531.29,531.89,520.12,531.89,93037466
2011-08-17,528.63,533.55,521.26,527.65,84898350
2011-08-18,522.74,522.74,492.09,497.55,140449178
2011-08-19,495.8,496.74,475.26,487.3,164441759
2011-08-22,483.44,496.44,481.64,486.91,90635344
2011-08-23,490.78,501.13,485.27,491.7,94595521
2011-08-24,494.35,509.79,490.79,504.8,95959518
2011-08-25,509.15,513.34,487.41,497.53,118888687
2011-08-26,497.42,497.7,482.38,493.63,93120233
2011-08-29,497.09,508.91,497.09,505.34,52557050
2011-08-30,507.49,510.62,498.49,504.26,72251324
2011-08-31,506.17,523.53,504.86,517.06,127653820
2011-09-01,517.36,517.6,504.87,513.03,98216914
2011-09-02,508.29,508.29,492.59,496.23,92714832
2011-09-05,495.01,495.05,468.05,470.75,97891908
2011-09-06,470.97,477.62,462.79,466.34,113875888
2011-09-07,466.81,484.95,466.81,484.95,95030596
2011-09-08,484.75,490.91,477.98,485.62,85874830
2011-09-09,482.19,483.66,465.99,466.61,101177879
2011-09-12,465.81,465.87,447.52,455.58,111912562
2011-09-13,459.79,467.28,448.05,463.28,110208137
2011-09-14,459.49,478.83,458.48,478.29,111738345
2011-09-15,482.14,496.1,481.26,491.84,118021689
2011-09-16,497.03,503.78,493.15,497.83,196417604
2011-09-19,492.32,492.43,479.92,484.09,81953417
2011-09-20,480.96,496.85,480.91,496.7,80015167
2011-09-21,495.41,495.41,483.8,485.22,77919704
2011-09-22,482.83,482.83,459.51,461.3,112645040
2011-09-23,465.88,466.8,444.13,463.05,106088744
2011-09-26,458.85,480.23,456.22,474.38,105926861
2011-09-27,476.67,499.29,476.55,498.78,112605764
2011-09-28,494.34,504.34,489.99,494.68,86390881
